X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1262724.274601832032204,243360.388333156704903,15365,8158,1262724.2746,243360.38833,26645,13,21157,LKUN-BLRD,NW 41ST ST AND DEAD END,0, ,NONE,-122.365989610943,47.6568515002518
1267968.562223196029663,231369.005344867706299,15366,10951,1267968.56222,231369.00534,28805,13,35356,MGNL-QA,AURORA AVE N AND AURORA AV SB OFF RP,1, ,NONE,-122.343759134664,47.6242679372434
1258486.95594148337841,217464.479378640651703,15367,13293,1258486.95594,217464.47938,31039,13,48165,SW,SW HILL ST AND DEAD END 2,0, ,NONE,-122.381066670839,47.5856398978302
1258650.48656564950943,217678.359634846448898,15368,13265,1258650.48657,217678.35963,31023,13,48140,SW,VICTORIA AVE SW AND DEAD END,0, ,NONE,-122.380421579154,47.5862351440394
1279340.750330835580826,243639.003117442131042,15369,8111,1279340.75033,243639.00312,594821,13,82018,NE,WALLA WALLA RD NE AND DEAD END 1,0, ,NONE,-122.298599002328,47.6585024152769
1278441.763833925127983,244695.681070521473885,15370,7780,1278441.76383,244695.68107,26086,13,15854,NE,RAVENNA AVE NE AND DEAD END 1,0, ,NONE,-122.302328096423,47.6613517739124
1267920.385135143995285,231108.588640600442886,15371,11006,1267920.38514,231108.58864,28804,13,35354,LKUN,AURORA AVE N AND AURORA AV NB OFF RP,1, ,NONE,-122.343933734158,47.6235515530404
1288971.025412708520889,236982.876006618142128,15372,9742,1288971.02541,236982.87601,493111,13,32252,E,SR520 EB AND MID CHANNEL,4, ,NONE,-122.259027544578,47.6407538169099
1296613.169484525918961,235035.176356628537178,15373,47229,1296613.16948,235035.17636,573057,13,999,E,SR520 EB AND 84TH AVE NE OFF RP,4, ,NONE,-122.227889690869,47.635798992745
1281501.295613050460815,238700.779880374670029,15374,9220,1281501.29561,238700.77988,493101,13,31261,E,SR520 WB AND SR520 WB MONTLAKE BV OFF RP,4, ,NONE,-122.289454361642,47.6450791998152
1288984.480260714888573,237037.737126678228378,15375,9736,1288984.48026,237037.73713,493110,13,32251,E,SR520 WB AND MID CHANNEL,4, ,NONE,-122.258977097751,47.6409048754763
1252353.898015201091766,211987.304141029715538,15376,14573,1252353.89802,211987.30414,31722,13,53150,SW,SW CHARLESTOWN ST AND DEAD END 4,0, ,NONE,-122.405460067775,47.5702865599326
1279118.530682608485222,238874.583080559968948,15377,47801,1279118.53068,238874.58308,719862,13,82127,NE,SR520 WB MONTLAKE BV OFF RP AND SR520 LK WA BLVD OFF RP ,4, , ,-122.29913234675,47.6454315897885
1277792.668281257152557,238626.782632306218147,15378,47802,1277792.66828,238626.78263,719849,13,82126,NE,MONTLAKE BLVD E AND SR520 WB MONTLAKE BV OFF RP,1, , ,-122.304490891893,47.6446830164195
1288422.918916136026382,249483.911731421947479,15379,48189,1288422.91892,249483.91173,727169,13,82136,NE,NE 64TH ST AND DEAD END,0, , ,-122.262191986358,47.6749914685051
1290118.092997878789902,218383.191699579358101,15380,13103,1290118.093,218383.1917,287014,13,146410,CNTRL,MID CHANNEL AND MOUNTAINS TO SOUND TRL,0, ,NONE,-122.25298359855,47.589829826353
1295581.252235472202301,217338.999250501394272,15381,13109,1295581.25224,217338.99925,493029,13,146411,SE,I90 EB AND MID CHANNEL,5, ,NONE,-122.230771197441,47.5872417755719
1252896.118431761860847,214522.005391627550125,15382,48202,1252896.11843,214522.00539,728061,13,82139,SW,SCHMITZ PARK RD AND DEAD END,0, , ,-122.403473505677,47.5772643190769
1290572.702726349234581,187911.081844374537468,15383,19445,1290572.70273,187911.08184,38255,13,306336,SE,68TH AVE S AND S BANGOR ST,0, ,NONE,-122.248870339433,47.5063279244741
1269558.706864818930626,219842.081941068172455,15384,47642,1269558.70686,219842.08194,726157,13,82133,GRDWM,ALASKAN WAY ATLANTIC RP AND ATLANTIC ALASKAN WAY RP,1, , ,-122.336399206432,47.5927583991477
1269719.367344990372658,221838.898903116583824,15385,12619,1269719.36734,221838.8989,30367,13,43133,DWNTN,ALASKAN WAY S AND S KING ST,1, ,CITY,-122.335906219148,47.5982402106143
1269765.919985041022301,221194.118166446685791,15386,12677,1269765.91999,221194.11817,30392,13,43455,DWNTN,ALASKAN WAY S AND S DEARBORN ST,1, ,CITY,-122.335666557619,47.5964753787977
1268872.370864123106003,253118.651127144694328,15387,5408,1268872.37086,253118.65113,24252,13,4140,NW,WINONA AVE N AND N 76TH ST,2, ,NONE,-122.341823496559,47.6839314170414
1288592.548420310020447,249479.605427414178848,15388,6392,1288592.54842,249479.60543,26274,13,17502,NE,NE 64TH ST AND NE RADFORD NR DR,0, ,NONE,-122.261503238041,47.6749882966616
1267984.18718321621418,231457.546976968646049,15389,10932,1267984.18718,231457.54698,725404,13,82132,MGNL-QA,AURORA AVE N AND MERCER ST,1, , ,-122.343702831805,47.6245114670449
1282031.829629600048065,198835.417535558342934,15390,22597,1282031.82963,198835.41754,164439,13,73863,GRDWM,S LYON CT AND DEAD END,0, ,NONE,-122.28425356758,47.5358356597124
1262352.964777439832687,212453.302157506346703,15391,14359,1262352.96478,212453.30216,574570,13,993,SW,TERMINAL 5 ACCESS RP AND DEAD END,0, ,NONE,-122.365000079193,47.5721165860292
1282185.971261754631996,198445.354111164808273,15392,17432,1282185.97126,198445.35411,727628,13,82137,GRDWM,39TH AVE S AND S AUSTIN ST,0, , ,-122.283599916953,47.5347744589022
1282034.046845600008965,198955.954367682337761,15393,48197,1282034.04685,198955.95437,727630,13,82138,GRDWM,S LYON CT AND S HOLLY PARK DR,0, , ,-122.284253792718,47.536166166317
1267424.144238635897636,230577.240992054343224,15394,48209,1267424.14424,230577.24099,28926,13,35715,MGNL-QA,BROAD ST AND HARRISON ST,1, ,NONE,-122.345903296842,47.6220684303067
1281709.075005263090134,271046.529865503311157,15395,2451,1281709.07501,271046.52987,36144,13,222507,N,35TH AVE NE AND NE 145TH ST,3, ,NONE,-122.291097090283,47.7337493864762
1267876.590383097529411,231469.551456972956657,15396,47749,1267876.59038,231469.55146,641626,13,82084,MGNL-QA,6TH AVE N AND MERCER ST,1, , ,-122.344140025368,47.6245385811268
1267720.406894937157631,230984.998688474297523,15397,47750,1267720.40689,230984.99869,646621,13,82086,LKUN,6TH AVE N AND 6TH AV N SR99 ON RP,1, ,CITY,-122.344734664039,47.623202034218
1264307.488939449191093,206695.184007599949837,15398,15620,1264307.48894,206695.18401,32945,13,62254,DLRD,SW HUDSON ST AND DEAD END 1,0, ,NONE,-122.356622000993,47.5564402110768
1267804.750383034348488,230636.045536115765572,15399,48162,1267804.75038,230636.04554,724688,13,82130,LKUN,SR99 TUNNEL NB AND SR99 REPUBLICAN OFF RP,1, , ,-122.344364930404,47.6222501078526
1256146.49552309513092,237168.462438806891441,15400,9645,1256146.49552,237168.46244,27757,13,27851,MGNL-QA,W LYNN PL AND DEAD END,0, ,NONE,-122.392165766371,47.6395176582495
1264718.311787873506546,206563.171015471220016,15401,15685,1264718.31179,206563.17102,33054,13,63513,DLRD,16TH AVE SW AND SW DAWSON ST,2, ,NONE,-122.354947981243,47.5561006491433
1268150.071471378207207,231012.515168502926826,15402,48163,1268150.07147,231012.51517,724693,13,82131,LKUN,SR99 REPUBLICAN OFF RP AND DEAD END,0, , ,-122.342994874142,47.6233005749575
1267748.752366974949837,230652.160032138228416,15403,48165,1267748.75237,230652.16003,724676,13,82129,LKUN,SR99 TUNNEL SB AND 6TH AV N SR99 ON RP,1, , ,-122.344593240683,47.6222912627125
1273743.488245114684105,222277.387415558099747,15404,12558,1273743.48825,222277.38742,163480,13,44253,DWNTN,10TH AVE S AND DEAD END 1,0, ,NONE,-122.319633373529,47.5996563168516
1273891.705909267067909,222446.242967739701271,15405,47674,1273891.70591,222446.24297,630521,13,82076,E,10TH AVE S AND S MAIN ST,0, , ,-122.319045938717,47.6001269921456
1269572.790128841996193,219439.980820655822754,15406,48212,1269572.79013,219439.98082,729584,13,82140,GRDWM,ALASKAN WY VI NB AND SR99 NB DEARBORN OFF RP,1, , ,-122.336310318147,47.5916570069637
1269813.257905080914497,220540.02094978094101,15407,48214,1269813.25791,220540.02095,729595,13,82141,GRDWM,SR99 TUNNEL NB AND S ROYAL BROUGHAM WAY ON RP,1, , ,-122.335422993394,47.594685052263
1269711.688496977090836,220141.077973380684853,15408,48215,1269711.6885,220141.07797,729596,13,82142,GRDWM,SR99 TUNNEL SB AND SR99 SB DEARBORN ST ON RP,1, , ,-122.33580299424,47.5935861269203
1269775.468337044119835,220748.161750003695488,15409,48216,1269775.46834,220748.16175,729597,13,82143,GRDWM,SR99 TUNNEL SB AND S ROYAL BROUGHAM WAY OFF RP,1, , ,-122.33559258505,47.5952535374665
1265645.914860814809799,259110.71270127594471,15410,4106,1265645.91486,259110.7127,37421,13,232651,NW,GREENWOOD AVE N AND N GREENWOOD CIR,2, ,NONE,-122.35540078869,47.7001812094403
1270758.108338057994843,228068.645853489637375,15411,11614,1270758.10834,228068.64585,29866,13,40521,DWNTN,OLIVE WAY AND TERRY AVE,1, ,CITY,-122.33218863563,47.6153712801879
1269556.96734482049942,229243.358622699975967,15412,11352,1269556.96734,229243.35862,29508,13,39105,DWNTN,DENNY WAY AND TERRY AVE,1, ,NONE,-122.337150731362,47.6185268928298
1281978.255421549081802,222114.424215391278267,15413,12578,1281978.25542,222114.42422,35511,13,146527,CNTRL,LAKESIDE AVE S AND S LESCHI PL,3, ,NONE,-122.286249515047,47.5996407254451
1267448.424238666892052,250244.86526820063591,15414,6162,1267448.42424,250244.86527,24370,13,4759,NW,WOODLAND PL N AND N 65TH ST,2, ,NONE,-122.347373788063,47.6759778436306
1263704.982890829443932,193608.069434210658073,15415,18371,1263704.98289,193608.06943,34889,13,76334,DLRD,18TH N AVE SW AND DELRIDGE WAY SW,1, ,NONE,-122.358011590993,47.5205363209432
1267953.728879183530807,228910.351134359836578,15416,11439,1267953.72888,228910.35113,29519,13,39116,DWNTN,BOREALIS AVE AND BATTERY ST,1, ,CITY,-122.343623619927,47.6175280638753
1284997.705344632267952,189219.795573711395264,15417,19198,1284997.70534,189219.79557,38153,13,305301,SE,BEACON AVE S AND S RYAN WAY,0, ,NONE,-122.271521606208,47.5096317725745
1284929.455168560147285,189460.058229953050613,15418,19147,1284929.45517,189460.05823,38154,13,305302,SE,BEACON AVE S AND S VICTOR ST,0, ,NONE,-122.271815884038,47.5102868386923
1263797.832618921995163,193448.128314048051834,15419,48236,1263797.83262,193448.12831,731400,13,82144,DLRD,18TH S AVE SW AND DELRIDGE WAY SW,1, , ,-122.35762307519,47.5201029718742
1285030.443200662732124,189190.386997684836388,15420,48238,1285030.4432,189190.387,731963,13,82145,SE,S RYAN WAY AND DEAD END,0, , ,-122.271386941201,47.5095528403993
1274175.837301552295685,250271.074228227138519,15421,48243,1274175.8373,250271.07423,732524,13,82146,NE,8TH AVE NE AND WEEDIN E PL NE,2, , ,-122.320073202135,47.6764092356696
1272957.40978030860424,263337.726977601647377,15422,48246,1272957.40978,263337.72698,732813,13,82149,N-NW,3RD AVE NE AND DEAD END 4,0, , ,-122.326046868792,47.712159856002
1258100.469605088233948,216304.38734544813633,15423,13545,1258100.46961,216304.38735,31097,13,48362,SW,SW PRINCE ST AND DEAD END 3 ,0, ,NONE,-122.382537820839,47.5824388417481
1250541.345501348376274,241401.899179145693779,15424,8701,1250541.3455,241401.89918,26422,13,19722,MGNL-QA,45TH AVE W AND DEAD END 1,0, ,NONE,-122.415250256205,47.6508076087229
1250800.93410961329937,241274.727787017822266,15425,8740,1250800.93411,241274.72779,26424,13,19724,MGNL-QA,MAGNOLIA BLVD W AND W BERTONA ST,3, ,NONE,-122.414186675079,47.6504736665391
1250579.059101387858391,241285.83889102935791,15426,8738,1250579.0591,241285.83889,26423,13,19723,MGNL-QA,45TH AVE W AND W BERTONA ST,0, ,NONE,-122.415087598854,47.6504916232623
1267710.084526926279068,268782.793287187814713,15427,2709,1267710.08453,268782.79329,35814,13,219703,NW,N 135TH ST AND DEAD END,0, ,NONE,-122.347792621127,47.7268034917239
1253357.948128238320351,250286.533108249306679,15428,6148,1253357.94813,250286.53311,25062,13,10253,BLRD,37 UPPER AVE NW AND DEAD END,0, ,NONE,-122.404561011975,47.6753177703887
1270852.835186153650284,225974.643227353692055,15429,11953,1270852.83519,225974.64323,29978,13,40853,DWNTN,UNIVERSITY ST AND DEAD END,0, ,NONE,-122.331639357693,47.6096367390187
1274270.186869651079178,250198.151924148201942,15430,48242,1274270.18687,250198.15192,733124,13,82150,NE,WEEDIN PL NE AND WEEDIN E PL NE,0, , ,-122.319684572366,47.6762143537375
1272862.446452215313911,212529.987213581800461,15431,48244,1272862.44645,212529.98721,732528,13,82147,GRDWM,8TH AVE S AND AIRPORT WAY S,1, , ,-122.322439325831,47.5728922114492
1272739.610036090016365,212649.63207770884037,15432,48245,1272739.61004,212649.63208,732672,13,82148,GRDWM,8TH AVE AND DEAD END,0, , ,-122.32294624143,47.57321363849
1291861.741383656859398,189598.765174105763435,15433,19129,1291861.74138,189598.76517,733535,13,82151,SE,72ND AVE S AND RAINIER AVE S,0, , ,-122.243780948374,47.5110187957527
1273766.719669133424759,221189.982806444168091,15434,12695,1273766.71967,221189.98281,626658,13,82071,DWNTN,10TH AVE S AND XW S LANE ST,0, , ,-122.319454120551,47.5966769934503
1291171.135622963309288,189623.724342122673988,15435,19126,1291171.13562,189623.72434,38351,13,307501,SE,CORNELL AVE S AND RAINIER AVE S,1, ,NONE,-122.246576751339,47.5110524772612
1291869.676871672272682,189808.030006319284439,15436,48252,1291869.67687,189808.03001,733536,13,82152,SE,72ND AVE S AND DEAD END,1, , ,-122.243764362276,47.5115927958655
1259378.614054396748543,212879.851405933499336,3001,14231,1259378.61405,212879.85141,31835,13,54124,SW,36TH AVE SW AND SW HINDS ST,0, ,NONE,-122.377081643379,47.5731228123766
1286464.278082132339478,206846.175367757678032,3002,15658,1286464.27808,206846.17537,33686,13,67536,SE,53RD AVE S AND DEAD END 2 ,0, ,NONE,-122.266917064819,47.5580209494165
1283164.207934752106667,250534.170292496681213,3003,6078,1283164.20793,250534.17029,24967,13,7749,NE,42ND AVE NE AND NE 68TH ST,0, ,NONE,-122.283614146352,47.6776005656722
1275838.298167258501053,226573.948315963149071,3004,11846,1275838.29817,226573.94832,30152,13,41548,CNTRL,16TH AVE AND E SPRING ST,0, ,NONE,-122.311478687475,47.6115437147918
1284613.8043522387743,245213.485743045806885,3005,7586,1284613.80435,245213.48574,26176,13,16338,NE,47TH AVE NE AND NE 47TH ST,3, ,NONE,-122.277325595492,47.6630912957508
1269566.792240828275681,201886.761090680956841,3006,16751,1269566.79224,201886.76109,34078,13,70105,GRDWM,S MICHIGAN ST AND DEAD END,0, ,NONE,-122.334946667164,47.5435438544246
1288107.391043812036514,252384.594614386558533,3007,5608,1288107.39104,252384.59461,24995,13,8702,NE,SAND POINT WAY NE AND NE 75TH ST,2, ,NONE,-122.263691351396,47.6829262027269
1256304.16643525660038,194829.087355449795723,3008,18128,1256304.16644,194829.08736,34804,13,75710,SW,43RD PL SW AND SW HENDERSON ST,0, ,NONE,-122.388056926345,47.5234771532986
1272948.292404294013977,205129.947014003992081,3009,16073,1272948.2924,205129.94701,33104,13,64305,GRDWM,8TH AVE S AND S FINDLAY ST,0, ,NONE,-122.321511930642,47.5526134114791
1257467.710500448942184,247220.54315310716629,3010,7046,1257467.7105,247220.54315,25154,13,11306,BLRD,24TH AVE NW AND DEAD END,0, ,NONE,-122.387631047898,47.6671429202815
1262693.881129801273346,259158.010301321744919,3011,4077,1262693.88113,259158.0103,37218,13,231533,BLRD,DIBBLE AVE NW AND NW 97TH ST,0, ,NONE,-122.367390635172,47.7001501652063
1282747.262782335281372,226730.739868119359016,3012,11826,1282747.26278,226730.73987,30270,13,42564,CNTRL,GRAND AVE AND NEWPORT WAY,0, ,NONE,-122.283485675806,47.6123338194524
1279600.980795115232468,198872.156799599528313,3013,17327,1279600.9808,198872.1568,34352,13,72311,GRDWM,S FONTANELLE ST AND DEAD END,0, ,NONE,-122.294095321006,47.5358102992938
1270524.858929812908173,260787.10649499297142,3014,3757,1270524.85893,260787.1065,37275,13,232101,NW,WALLINGFORD AVE N AND N 105TH ST,0, ,NONE,-122.335723757286,47.7050389409899
1285838.196289494633675,258400.974012553691864,3015,4234,1285838.19629,258400.97401,37801,13,235123,NE,LAKE SHORE BLVD NE AND NE 97TH ST,0, ,NONE,-122.273359039505,47.6993011210998
1286992.204610675573349,204812.879749685525894,3016,16129,1286992.20461,204812.87975,33698,13,67706,SE,55TH AVE S AND S LUCILE ST,0, ,NONE,-122.264626193753,47.5524745899755
1265563.938860729336739,215198.026896312832832,3017,46604,1265563.93886,215198.0269,31226,13,50701,GRDWM,13TH AVE SW AND SW LANDER ST,0, ,NONE,-122.352214147032,47.5798142073604
1255971.837474912405014,202252.615811049938202,3018,16665,1255971.83747,202252.61581,274462,13,68662,SW,FAUNTLEROY WAY SW AND FAUNTLEROY WR S WAY SW,2, ,NONE,-122.390009398047,47.5438061209951
1273396.842804759740829,222114.181783393025398,3019,12579,1273396.8428,222114.18178,508055,13,44138,DWNTN,9TH AVE S AND S JACKSON ST,1, ,NONE,-122.321025354582,47.5991906121923
1257106.611492067575455,255776.496057868003845,3020,4815,1257106.61149,255776.49606,37089,13,230780,BLRD,26TH AVE NW AND NW 85TH E ST,2, ,NONE,-122.38979851928,47.6905741277457
1276687.915320128202438,258286.73017244040966,3021,4262,1276687.91532,258286.73017,37729,13,234554,N,NE 96TH ST AND DEAD END 1,0, ,NONE,-122.310502543234,47.6985125538454
1278912.219962403178215,222030.73858331143856,3022,12595,1278912.21996,222030.73858,30601,13,45140,CNTRL,26TH AVE S AND S JACKSON ST,2, ,NONE,-122.298668121441,47.5992519814622
1276704.569400146603584,202429.576067239046097,3023,16636,1276704.5694,202429.57607,34378,13,72506,GRDWM,SWIFT AVE S AND S EDDY ST,1, ,NONE,-122.306094178266,47.5454098305349
1280657.82918019592762,213317.81979039311409,3024,14113,1280657.82918,213317.81979,30883,13,46746,SE,33RD AVE S AND S HANFORD N ST,0, ,NONE,-122.290925260926,47.575460778052
1279773.270587280392647,221081.695126339793205,3025,12713,1279773.27059,221081.69513,30632,13,45304,CNTRL,29TH AVE S AND S LANE ST,0, ,NONE,-122.29510568731,47.5966955487215
1267560.916526779532433,253980.024504020810127,3026,5214,1267560.91653,253980.0245,24288,13,4527,NW,LINDEN AVE N AND N 79TH ST,3, ,NONE,-122.347215489898,47.6862218057182
1280086.655547603964806,217899.965843081474304,3027,13216,1280086.65555,217899.96584,31397,13,52103,SE,30TH AVE S AND S MASSACHUSETTS ST,0, ,NONE,-122.293591090776,47.5879907494759
1273390.518580749630928,245449.532335296273232,3028,7505,1273390.51858,245449.53234,25796,13,14337,LKUN,5TH AVE NE AND NE 47TH ST,0, ,NONE,-122.322881577616,47.6631518941766
1263149.433386266231537,268937.548487335443497,3029,2696,1263149.43339,268937.54849,35613,13,218306,NW,8TH AVE NW AND NW ELFORD DR,0, ,NONE,-122.366332064535,47.72698012676
1283661.796159267425537,198580.074367299675941,3030,17388,1283661.79616,198580.07437,34485,13,73340,SE,44TH AVE S AND S WEBSTER ST,0, ,NONE,-122.277636805624,47.5352198139703
1280603.77759613096714,245290.748335123062134,3031,7572,1280603.7776,245290.74834,25962,13,15339,NE,33RD AVE NE AND NE BLAKELEY ST,0, ,NONE,-122.29360197456,47.6630956444951
1279910.202939420938492,270829.253833279013634,3032,2471,1279910.20294,270829.25383,35991,13,221105,N,NE 144TH ST AND DEAD END,0, ,NONE,-122.298389016781,47.7330601918417
1259928.056358963251114,260115.764926314353943,3033,3885,1259928.05636,260115.76493,36889,13,230115,BLRD,VALMAY AVE NW AND NW BLUE RIDGE DR,0, ,NONE,-122.378698656673,47.7026236096247
1260257.440551295876503,190465.376374989748001,3034,18951,1260257.44055,190465.37638,38094,13,301527,SW,31ST AVE SW AND SW 102ND ST,0, ,NONE,-122.371707016632,47.5117342787582
